Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1980,Lake Placid,Skiing,"HESS, Erika",SUI,Women,Slalom,Bronze,59,
1980,Lake Placid,Ice Hockey,"AAHLBERG, Mats",SWE,Men,Ice Hockey,Bronze,56,
1980,Lake Placid,Ice Hockey,"ANDERSSON, Sture",SWE,Men,Ice Hockey,Bronze,57,
1980,Lake Placid,Ice Hockey,"BERGLUND, Bo",SWE,Men,Ice Hockey,Bronze,58,
1980,Lake Placid,Ice Hockey,"ERIKSSON, Jan",SWE,Men,Ice Hockey,Bronze,59,
1980,Lake Placid,Ice Hockey,"ERIKSSON, Lars Haakan",SWE,Men,Ice Hockey,Bronze,60,
1980,Lake Placid,Ice Hockey,"ERIKSSON, Thomas",SWE,Men,Ice Hockey,Bronze,61,
1980,Lake Placid,Ice Hockey,"HOLMGREN, Leif",SWE,Men,Ice Hockey,Bronze,62,
1980,Lake Placid,Ice Hockey,"JONSSON, Tomas",SWE,Men,Ice Hockey,Bronze,63,
1980,Lake Placid,Ice Hockey,"LINDBERGH, Per-Eric",SWE,Men,Ice Hockey,Bronze,64,
1980,Lake Placid,Ice Hockey,"Le_FQVIST, William",SWE,Men,Ice Hockey,Bronze,65,
1980,Lake Placid,Ice Hockey,"LUNDHOLM, Bengt",SWE,Men,Ice Hockey,Bronze,66,
1980,Lake Placid,Ice Hockey,"LUNDQVIST, Per",SWE,Men,Ice Hockey,Bronze,67,
1980,Lake Placid,Ice Hockey,"MOLIN, Lars",SWE,Men,Ice Hockey,Bronze,68,
1980,Lake Placid,Ice Hockey,"NeSLUND, Mats",SWE,Men,Ice Hockey,Bronze,69,
1980,Lake Placid,Ice Hockey,"NORBERG, Lennart",SWE,Men,Ice Hockey,Bronze,70,
1980,Lake Placid,Ice Hockey,"SAMUELSSON, Tommy",SWE,Men,Ice Hockey,Bronze,71,
1980,Lake Placid,Ice Hockey,"Se_DERSTRe_M, Dan",SWE,Men,Ice Hockey,Bronze,72,
1980,Lake Placid,Ice Hockey,"WALTIN, Mats",SWE,Men,Ice Hockey,Bronze,73,
1980,Lake Placid,Ice Hockey,"WEINSTOCK, Ulf",SWE,Men,Ice Hockey,Bronze,74,
1980,Lake Placid,Skiing,"STENMARK, Ingemar",SWE,Men,Giant Slalom,Gold,31,
1980,Lake Placid,Skiing,"STENMARK, Ingemar",SWE,Men,Slalom,Gold,32,
1980,Lake Placid,Skiing,"WASSBERG, Thomas",SWE,Men,15KM,Gold,33,
1980,Lake Placid,Skiing,"JERIOVA, Kvetoslava",TCH,Women,5KM,Bronze,39,
1980,Lake Placid,Biathlon,"ALYABYEV, Anatoly",URS,Men,10KM,Bronze,63,
1980,Lake Placid,Biathlon,"ALIKIN, Vladimir",URS,Men,10KM,Silver,40,
1980,Lake Placid,Biathlon,"ALYABYEV, Anatoly",URS,Men,20KM,Gold,163,
1980,Lake Placid,Biathlon,"ALIKIN, Vladimir",URS,Men,4X7.5KM Relay,Gold,164,
1980,Lake Placid,Biathlon,"ALYABYEV, Anatoly",URS,Men,4X7.5KM Relay,Gold,165,
1980,Lake Placid,Biathlon,"BARNACHOV, Vladimir",URS,Men,4X7.5KM Relay,Gold,166,
1980,Lake Placid,Biathlon,"TIKHONOV, Aleksandr",URS,Men,4X7.5KM Relay,Gold,167,
1980,Lake Placid,Ice Hockey,"BALDERIS, Helmuts",URS,Men,Ice Hockey,Silver,41,
1980,Lake Placid,Ice Hockey,"BILJALETDINOV, Zinetula",URS,Men,Ice Hockey,Silver,42,
1980,Lake Placid,Ice Hockey,"FETISOV, Viacheslav",URS,Men,Ice Hockey,Silver,43,
1980,Lake Placid,Ice Hockey,"GOLIKOV, Aleksandr",URS,Men,Ice Hockey,Silver,44,
1980,Lake Placid,Ice Hockey,"GOLIKOV, Vladimir",URS,Men,Ice Hockey,Silver,45,
1980,Lake Placid,Ice Hockey,"KASATONOV, Aleksei",URS,Men,Ice Hockey,Silver,46,
1980,Lake Placid,Ice Hockey,"KHARLAMOV, Valery",URS,Men,Ice Hockey,Silver,47,
1980,Lake Placid,Ice Hockey,"KRUTOV, Vladimir",URS,Men,Ice Hockey,Silver,48,
1980,Lake Placid,Ice Hockey,"LEBEDEV, Yuri",URS,Men,Ice Hockey,Silver,49,
1980,Lake Placid,Ice Hockey,"MAKAROV, Sergei",URS,Men,Ice Hockey,Silver,50,
1980,Lake Placid,Ice Hockey,"MALTSEV, Aleksandr",URS,Men,Ice Hockey,Silver,51,
1980,Lake Placid,Ice Hockey,"MIKHAYLOV, Boris",URS,Men,Ice Hockey,Silver,52,
1980,Lake Placid,Ice Hockey,"MYSHKIN, Vladimir",URS,Men,Ice Hockey,Silver,53,
1980,Lake Placid,Ice Hockey,"PERVUKHINE, Vasili",URS,Men,Ice Hockey,Silver,54,
1980,Lake Placid,Ice Hockey,"PETROV, Vladimir",URS,Men,Ice Hockey,Silver,55,
1980,Lake Placid,Ice Hockey,"SKVORTSOV, Aleksandr",URS,Men,Ice Hockey,Silver,56,
1980,Lake Placid,Ice Hockey,"STARIKOV, Sergei",URS,Men,Ice Hockey,Silver,57,
1980,Lake Placid,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Silver,58,
1980,Lake Placid,Ice Hockey,"VASILYEV, Valery",URS,Men,Ice Hockey,Silver,59,
1980,Lake Placid,Ice Hockey,"ZHLUKTOV, Viktor",URS,Men,Ice Hockey,Silver,60,
1980,Lake Placid,Luge,"AMANTOVA, Ingrida",URS,Women,Singles,Bronze,64,
1980,Lake Placid,Luge,"ZOZULA, Vera",URS,Women,Singles,Gold,168,
1980,Lake Placid,Skating,"MINENKOV, Andrey",URS,Men,Ice Dancing,Bronze,65,
1980,Lake Placid,Skating,"MOISEYEVA, Irina",URS,Women,Ice Dancing,Bronze,66,
1980,Lake Placid,Skating,"KARPONOSOV, Gennady",URS,Men,Ice Dancing,Gold,169,
1980,Lake Placid,Skating,"LINICHUK, Natalya",URS,Women,Ice Dancing,Gold,170,
1980,Lake Placid,Skating,"RODNINA, Irina",URS,Women,Pairs,Gold,171,
1980,Lake Placid,Skating,"ZAYTSEV, Aleksandr",URS,Men,Pairs,Gold,172,
1980,Lake Placid,Skating,"CHERKASOVA, Marina",URS,Women,Pairs,Silver,61,
1980,Lake Placid,Skating,"SHAKRAY, Sergey",URS,Men,Pairs,Silver,62,
1980,Lake Placid,Skating,"LOBANOV, Vladimir",URS,Men,1000M,Bronze,67,
1980,Lake Placid,Skating,"PETRUSEVA, Natalya",URS,Women,1000M,Gold,173,
1980,Lake Placid,Skating,"KULIKOV, Yevgeny",URS,Men,500M,Silver,63,
1980,Lake Placid,Skating,"PETRUSEVA, Natalya",URS,Women,500M,Bronze,68,
1980,Lake Placid,Skiing,"ZIMYATOV, Nikolay",URS,Men,30KM Mass Start,Gold,174,
1980,Lake Placid,Skiing,"ROCHEV, Vasily",URS,Men,30KM Mass Start,Silver,64,
1980,Lake Placid,Skiing,"BAZHUKOV, Nikolay",URS,Men,4X10KM Relay,Gold,175,
1980,Lake Placid,Skiing,"BELYAEV, Yevgeny",URS,Men,4X10KM Relay,Gold,176,
1980,Lake Placid,Skiing,"ROCHEV, Vasily",URS,Men,4X10KM Relay,Gold,177,
1980,Lake Placid,Skiing,"ZIMYATOV, Nikolay",URS,Men,4X10KM Relay,Gold,178,
1980,Lake Placid,Skiing,"BALDYCHEVA, Nina",URS,Women,4X5KM Relay,Silver,65,
1980,Lake Placid,Skiing,"KULAKOVA, Galina",URS,Women,4X5KM Relay,Silver,66,
1980,Lake Placid,Skiing,"ROCHEVA, Nina",URS,Women,4X5KM Relay,Silver,67,
1980,Lake Placid,Skiing,"SMETANINA, Raisa",URS,Women,4X5KM Relay,Silver,68,
1980,Lake Placid,Skiing,"ZAVYALOV, Aleksandr",URS,Men,50KM,Bronze,69,
1980,Lake Placid,Skiing,"ZIMYATOV, Nikolay",URS,Men,50KM,Gold,179,
1980,Lake Placid,Skiing,"SMETANINA, Raisa",URS,Women,5KM,Gold,180,
1980,Lake Placid,Ice Hockey,"BAKER, William",USA,Men,Ice Hockey,Gold,60,
1980,Lake Placid,Ice Hockey,"BROTEN, Neal",USA,Men,Ice Hockey,Gold,61,
1980,Lake Placid,Ice Hockey,"CHRISTIAN, David",USA,Men,Ice Hockey,Gold,62,
1980,Lake Placid,Ice Hockey,"CHRISTOFF, Steven",USA,Men,Ice Hockey,Gold,63,
1980,Lake Placid,Ice Hockey,"CRAIG, James",USA,Men,Ice Hockey,Gold,64,
1980,Lake Placid,Ice Hockey,"ERUZIONE, Michael",USA,Men,Ice Hockey,Gold,65,
1980,Lake Placid,Ice Hockey,"HARRINGTON, John",USA,Men,Ice Hockey,Gold,66,
1980,Lake Placid,Ice Hockey,"JOHNSON, Mark",USA,Men,Ice Hockey,Gold,67,
1980,Lake Placid,Ice Hockey,"MCCLANAHAN, Robert",USA,Men,Ice Hockey,Gold,68,
1980,Lake Placid,Ice Hockey,"MORROW, Kenneth",USA,Men,Ice Hockey,Gold,69,
1980,Lake Placid,Ice Hockey,"O'CALLAHAN, John",USA,Men,Ice Hockey,Gold,70,
1980,Lake Placid,Ice Hockey,"PAVELICH, Mark",USA,Men,Ice Hockey,Gold,71,
1980,Lake Placid,Ice Hockey,"RAMSEY, Michael",USA,Men,Ice Hockey,Gold,72,
1980,Lake Placid,Ice Hockey,"SCHNEIDER, William",USA,Men,Ice Hockey,Gold,73,
1980,Lake Placid,Ice Hockey,"SILK, David",USA,Men,Ice Hockey,Gold,74,
1980,Lake Placid,Ice Hockey,"STROBEL, Eric",USA,Men,Ice Hockey,Gold,75,
1980,Lake Placid,Ice Hockey,"SUTER, Robert",USA,Men,Ice Hockey,Gold,76,
1980,Lake Placid,Ice Hockey,"VERCHOTA, Philip",USA,Men,Ice Hockey,Gold,77,
1980,Lake Placid,Ice Hockey,"WELLS, Mark",USA,Men,Ice Hockey,Gold,78,
1980,Lake Placid,Skating,"TICKNER, Charles",USA,Men,Individual,Bronze,55,
1980,Lake Placid,Skating,"FRATIANNE, Linda",USA,Women,Individual,Silver,126,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,10000M,Gold,79,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,1000M,Gold,80,
1980,Lake Placid,Skating,"MUELLER, Leah",USA,Women,1000M,Silver,127,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,1500M,Gold,81,
1980,Lake Placid,Skating,"HEIDEN, Beth",USA,Women,3000M,Bronze,56,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,5000M,Gold,82,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,500M,Gold,83,
1980,Lake Placid,Skating,"MUELLER, Leah",USA,Women,500M,Silver,128,
1980,Lake Placid,Skiing,"MAHRE, Phillip",USA,Men,Slalom,Silver,129,
1984,Sarajevo,Skiing,"STEINER, Anton",AUT,Men,Downhill,Bronze,34,
1984,Sarajevo,Skating,"ORSER, Brian",CAN,Men,Individual,Silver,40,
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1000M,Gold,79,
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1500M,Gold,80,
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,500M,Bronze,49,
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,10KM,Gold,39,
1984,Sarajevo,Skiing,"KIRVESNIEMI, Harri",FIN,Men,15KM,Bronze,37,
1984,Sarajevo,Skiing,"KARVONEN, Aki",FIN,Men,15KM,Silver,65,
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,20KM,Gold,40,
1984,Sarajevo,Skiing,"KARVONEN, Aki",FIN,Men,4X10KM Relay,Bronze,38,
1984,Sarajevo,Skiing,"KIRVESNIEMI, Harri",FIN,Men,4X10KM Relay,Bronze,39,
1984,Sarajevo,Skiing,"MIETO, Juha",FIN,Men,4X10KM Relay,Bronze,40,
1984,Sarajevo,Skiing,"RISTANEN, Kari",FIN,Men,4X10KM Relay,Bronze,41,
1984,Sarajevo,Skiing,"HYYTIAINEN, Eija",FIN,Women,4X5KM Relay,Bronze,42,
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,4X5KM Relay,Bronze,43,
1984,Sarajevo,Skiing,"MeeTTe, Pirkko",FIN,Women,4X5KM Relay,Bronze,44,
1984,Sarajevo,Skiing,"MATIKAINEN, Marjo",FIN,Women,4X5KM Relay,Bronze,45,
1984,Sarajevo,Skiing,"KARVONEN, Aki",FIN,Men,50KM,Bronze,46,
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,5KM,Gold,41,
1984,Sarajevo,Skiing,"YLIPULLI, Jukka",FIN,Men,Individual,Bronze,47,
1984,Sarajevo,Skiing,"KARJALAINEN, Jouko",FIN,Men,Individual,Silver,66,
1984,Sarajevo,Skiing,"NYKANEN, Matti",FIN,Men,K120 Individual (90M),Gold,42,
1984,Sarajevo,Skiing,"PUIKKONEN, Jari",FIN,Men,K90 Individual (70M),Bronze,48,
1984,Sarajevo,Skiing,"NYKANEN, Matti",FIN,Men,K90 Individual (70M),Silver,67,
1984,Sarajevo,Skiing,"PELEN, Perrine",FRA,Women,Giant Slalom,Bronze,25,
1984,Sarajevo,Skiing,"BOUVET, Didier",FRA,Men,Slalom,Bronze,26,
1984,Sarajevo,Skiing,"PELEN, Perrine",FRA,Women,Slalom,Silver,10,
1984,Sarajevo,Biathlon,"ANGERER, Peter",FRG,Men,10KM,Silver,17,
1984,Sarajevo,Biathlon,"ANGERER, Peter",FRG,Men,20KM,Gold,17,
1984,Sarajevo,Biathlon,"ANGERER, Peter",FRG,Men,4X7.5KM Relay,Bronze,41,
1984,Sarajevo,Biathlon,"FISCHER, Fritz",FRG,Men,4X7.5KM Relay,Bronze,42,
1984,Sarajevo,Biathlon,"PICHLER, Walter",FRG,Men,4X7.5KM Relay,Bronze,43,
1984,Sarajevo,Biathlon,"REITER, Ernst",FRG,Men,4X7.5KM Relay,Bronze,44,
1984,Sarajevo,Luge,"STANGASSINGER, Hans",FRG,Men,Doubles,Gold,18,
1984,Sarajevo,Luge,"WEMBACHER, Franz",FRG,Men,Doubles,Gold,19,
1984,Sarajevo,Skating,"DEAN, Christopher",GBR,Men,Ice Dancing,Gold,26,
1984,Sarajevo,Skating,"TORVILL, Jayne",GBR,Women,Ice Dancing,Gold,27,
1984,Sarajevo,Biathlon,"JACOB, Matthias",GDR,Men,10KM,Bronze,41,
1984,Sarajevo,Biathlon,"ROETSCH, Frank-Peter",GDR,Men,20KM,Silver,23,
1984,Sarajevo,Bobsleigh,"HOPPE, Wolfgang",GDR,Men,Four-Man,Gold,36,
1984,Sarajevo,Bobsleigh,"KIRCHNER, Andreas",GDR,Men,Four-Man,Gold,37,
1984,Sarajevo,Bobsleigh,"SCHAUERHAMMER, Dietmar",GDR,Men,Four-Man,Gold,38,
1984,Sarajevo,Bobsleigh,"WETZIG, Roland",GDR,Men,Four-Man,Gold,39,
1984,Sarajevo,Bobsleigh,"LEHMANN, Bernhard",GDR,Men,Four-Man,Silver,24,
1984,Sarajevo,Bobsleigh,"MUSIOL, Bogdan",GDR,Men,Four-Man,Silver,25,
1984,Sarajevo,Bobsleigh,"VOGE, Ingo",GDR,Men,Four-Man,Silver,26,
1984,Sarajevo,Bobsleigh,"WEISE, Eberhard",GDR,Men,Four-Man,Silver,27,
1984,Sarajevo,Bobsleigh,"HOPPE, Wolfgang",GDR,Men,Two-Man,Gold,40,
1984,Sarajevo,Bobsleigh,"SCHAUERHAMMER, Dietmar",GDR,Men,Two-Man,Gold,41,
1984,Sarajevo,Bobsleigh,"LEHMANN, Bernhard",GDR,Men,Two-Man,Silver,28,
1984,Sarajevo,Bobsleigh,"MUSIOL, Bogdan",GDR,Men,Two-Man,Silver,29,
1984,Sarajevo,Luge,"HOFFMANN, Je_rg",GDR,Men,Doubles,Bronze,42,
1984,Sarajevo,Luge,"PIETZSCH, Jochen",GDR,Men,Doubles,Bronze,43,
1984,Sarajevo,Luge,"OBERHOFFNER, Ute",GDR,Women,Singles,Bronze,44,
1984,Sarajevo,Luge,"WALTER, Steffi",GDR,Women,Singles,Gold,42,
1984,Sarajevo,Luge,"SCHMIDT, Bettina",GDR,Women,Singles,Silver,30,
1984,Sarajevo,Skating,"WITT, Katarina",GDR,Women,Individual,Gold,43,
1984,Sarajevo,Skating,"SCHe_FISCH, Rene",GDR,Men,10000M,Bronze,45,
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,1000M,Gold,44,
1984,Sarajevo,Skating,"EHRIG, Andrea",GDR,Women,1000M,Silver,31,
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,1500M,Gold,45,
1984,Sarajevo,Skating,"EHRIG, Andrea",GDR,Women,1500M,Silver,32,
1984,Sarajevo,Skating,"ZANGE, Gabi",GDR,Women,3000M,Bronze,46,
1984,Sarajevo,Skating,"EHRIG, Andrea",GDR,Women,3000M,Gold,46,
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,3000M,Silver,33,
1984,Sarajevo,Skating,"SCHe_FISCH, Rene",GDR,Men,5000M,Bronze,47,
1984,Sarajevo,Skating,"LUDING, Christa",GDR,Women,500M,Gold,47,
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,500M,Silver,34,
1984,Sarajevo,Skiing,"WEISSFLOG, Jens",GDR,Men,K120 Individual (90M),Silver,35,
1984,Sarajevo,Skiing,"WEISSFLOG, Jens",GDR,Men,K90 Individual (70M),Gold,48,
1984,Sarajevo,Luge,"HILDGARTNER, Paul",ITA,Men,Singles,Gold,17,
1984,Sarajevo,Skiing,"MAGONI, Paoletta",ITA,Women,Slalom,Gold,18,
1984,Sarajevo,Skating,"KITAZAWA, Yoshihiro",JPN,Men,500M,Silver,4,
1984,Sarajevo,Skiing,"WENZEL, Andreas",LIE,Men,Giant Slalom,Bronze,,
1984,Sarajevo,Skiing,"KONZETT, Ursula",LIE,Women,Slalom,Bronze,,
1984,Sarajevo,Biathlon,"KVALFOSS, Eirik",NOR,Men,10KM,Gold,57,
1984,Sarajevo,Biathlon,"KVALFOSS, Eirik",NOR,Men,20KM,Bronze,56,
1984,Sarajevo,Biathlon,"KVALFOSS, Eirik",NOR,Men,4X7.5KM Relay,Silver,75,
1984,Sarajevo,Biathlon,"LIRHUS, Odd",NOR,Men,4X7.5KM Relay,Silver,76,
1984,Sarajevo,Biathlon,"Se_BAK, Kjell",NOR,Men,4X7.5KM Relay,Silver,77,
1984,Sarajevo,Biathlon,"STORSVEEN, Rolf",NOR,Men,4X7.5KM Relay,Silver,78,
1984,Sarajevo,Skating,"ENGELSTAD, Kai Arne",NOR,Men,1000M,Bronze,57,
1984,Sarajevo,Skiing,"PETTERSEN, Brit",NOR,Women,10KM,Bronze,58,
1984,Sarajevo,Skiing,"JAHREN, Anne",NOR,Women,20KM,Bronze,59,
1984,Sarajevo,Skiing,"AUNLI, Berit",NOR,Women,4X5KM Relay,Gold,58,
1984,Sarajevo,Skiing,"JAHREN, Anne",NOR,Women,4X5KM Relay,Gold,59,
1984,Sarajevo,Skiing,"NYBRAATEN, Inger Helene",NOR,Women,4X5KM Relay,Gold,60,
1984,Sarajevo,Skiing,"PETTERSEN, Brit",NOR,Women,4X5KM Relay,Gold,61,
1984,Sarajevo,Skiing,"AUNLI, Berit",NOR,Women,5KM,Silver,79,
1984,Sarajevo,Skiing,"SANDBERG, Tom",NOR,Men,Individual,Gold,62,
1984,Sarajevo,Bobsleigh,"FREIERMUTH, Rico",SUI,Men,Four-Man,Bronze,60,
1984,Sarajevo,Bobsleigh,"GIOBELLINA, Silvio",SUI,Men,Four-Man,Bronze,61,
1984,Sarajevo,Bobsleigh,"SALZMANN, Urs",SUI,Men,Four-Man,Bronze,62,
1984,Sarajevo,Bobsleigh,"STETTLER, Heinz",SUI,Men,Four-Man,Bronze,63,
1984,Sarajevo,Skiing,"MeeLLER, Peter",SUI,Men,Downhill,Silver,37,
1984,Sarajevo,Skiing,"FIGINI, Michela",SUI,Women,Downhill,Gold,35,
1984,Sarajevo,Skiing,"WALLISER, Maria",SUI,Women,Downhill,Silver,38,
1984,Sarajevo,Skiing,"JULEN, Max",SUI,Men,Giant Slalom,Gold,36,
1984,Sarajevo,Ice Hockey,"AAHLEN, Thomas",SWE,Men,Ice Hockey,Bronze,75,
1984,Sarajevo,Ice Hockey,"EKLUND, Per-Erik",SWE,Men,Ice Hockey,Bronze,76,
1984,Sarajevo,Ice Hockey,"EKLUND, Thomas",SWE,Men,Ice Hockey,Bronze,77,
1984,Sarajevo,Ice Hockey,"ERICSSON, Bo",SWE,Men,Ice Hockey,Bronze,78,
1984,Sarajevo,Ice Hockey,"ERIKSSON, Lars Haakan",SWE,Men,Ice Hockey,Bronze,79,
1984,Sarajevo,Ice Hockey,"GRADIN, Peter",SWE,Men,Ice Hockey,Bronze,80,
1984,Sarajevo,Ice Hockey,"HESSEL, Mats",SWE,Men,Ice Hockey,Bronze,81,
1984,Sarajevo,Ice Hockey,"HJeLM, Peter Michael",SWE,Men,Ice Hockey,Bronze,82,
1984,Sarajevo,Ice Hockey,"LINDBLOM, Ge_ran",SWE,Men,Ice Hockey,Bronze,83,
1984,Sarajevo,Ice Hockey,"Me_RTH, Tommy",SWE,Men,Ice Hockey,Bronze,84,
1984,Sarajevo,Ice Hockey,"NORDIN, Leif Haakan",SWE,Men,Ice Hockey,Bronze,85,
1984,Sarajevo,Ice Hockey,"e_HLING, Jens",SWE,Men,Ice Hockey,Bronze,86,
1984,Sarajevo,Ice Hockey,"RIDDERVALL, Rolf-Lennart",SWE,Men,Ice Hockey,Bronze,87,
1984,Sarajevo,Ice Hockey,"RUNDQVIST, Thomas",SWE,Men,Ice Hockey,Bronze,88,
1984,Sarajevo,Ice Hockey,"SANDSTROEM, Thomas",SWE,Men,Ice Hockey,Bronze,89,
1984,Sarajevo,Ice Hockey,"Se_DERGREN, Karl Haakan",SWE,Men,Ice Hockey,Bronze,90,
1984,Sarajevo,Ice Hockey,"THELIN, Mats",SWE,Men,Ice Hockey,Bronze,91,
1984,Sarajevo,Ice Hockey,"THELVEN, Arne Michael",SWE,Men,Ice Hockey,Bronze,92,
1984,Sarajevo,Ice Hockey,"WeLITALO, Ge_te",SWE,Men,Ice Hockey,Bronze,93,
1984,Sarajevo,Ice Hockey,"WALTIN, Mats",SWE,Men,Ice Hockey,Bronze,94,
1984,Sarajevo,Skating,"GUSTAFSON, Tomas",SWE,Men,10000M,Silver,64,
1984,Sarajevo,Skating,"GUSTAFSON, Tomas",SWE,Men,5000M,Gold,34,
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,15KM,Gold,35,
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,30KM Mass Start,Bronze,95,
1984,Sarajevo,Skiing,"KOHLBERG, Benny Tord",SWE,Men,4X10KM Relay,Gold,36,
1984,Sarajevo,Skiing,"OTTOSSON, Jan",SWE,Men,4X10KM Relay,Gold,37,
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,4X10KM Relay,Gold,38,
1984,Sarajevo,Skiing,"WASSBERG, Thomas",SWE,Men,4X10KM Relay,Gold,39,
1984,Sarajevo,Skiing,"WASSBERG, Thomas",SWE,Men,50KM,Gold,40,
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,50KM,Silver,65,
1984,Sarajevo,Ice Hockey,"BENAK, Jaroslav",TCH,Men,Ice Hockey,Silver,56,
1984,Sarajevo,Ice Hockey,"CALDR, Vladimir",TCH,Men,Ice Hockey,Silver,57,
1984,Sarajevo,Ice Hockey,"CERNIK, Frantisek",TCH,Men,Ice Hockey,Silver,58,
1984,Sarajevo,Ice Hockey,"CHALUPA, Milan",TCH,Men,Ice Hockey,Silver,59,
1984,Sarajevo,Ice Hockey,"HORAVA, Miloslav",TCH,Men,Ice Hockey,Silver,60,
1984,Sarajevo,Ice Hockey,"HRDINA, Jiri",TCH,Men,Ice Hockey,Silver,61,
1984,Sarajevo,Ice Hockey,"KADLEC, Arnold",TCH,Men,Ice Hockey,Silver,62,
1984,Sarajevo,Ice Hockey,"KORBELA, Jaroslav",TCH,Men,Ice Hockey,Silver,63,
1984,Sarajevo,Ice Hockey,"KRALIK, Jiri",TCH,Men,Ice Hockey,Silver,64,
1984,Sarajevo,Ice Hockey,"KYHOS, Vladimir",TCH,Men,Ice Hockey,Silver,65,
1984,Sarajevo,Ice Hockey,"LALA, Jiri",TCH,Men,Ice Hockey,Silver,66,
1984,Sarajevo,Ice Hockey,"LIBA, Igor",TCH,Men,Ice Hockey,Silver,67,
1984,Sarajevo,Ice Hockey,"LUKAC, Vincent",TCH,Men,Ice Hockey,Silver,68,
1984,Sarajevo,Ice Hockey,"PASEK, Dusan",TCH,Men,Ice Hockey,Silver,69,
1984,Sarajevo,Ice Hockey,"RICHTER, Pavel",TCH,Men,Ice Hockey,Silver,70,
1984,Sarajevo,Ice Hockey,"RUSNAK, Darius",TCH,Men,Ice Hockey,Silver,71,
1984,Sarajevo,Ice Hockey,"RUZICKA, Vladimir",TCH,Men,Ice Hockey,Silver,72,
1984,Sarajevo,Ice Hockey,"SINDEL, Jaromir",TCH,Men,Ice Hockey,Silver,73,
1984,Sarajevo,Ice Hockey,"SVOBODA, Radoslav",TCH,Men,Ice Hockey,Silver,74,
1984,Sarajevo,Ice Hockey,"UVIRA, Eduard",TCH,Men,Ice Hockey,Silver,75,
1984,Sarajevo,Skating,"SABOVCIK, Josef",TCH,Men,Individual,Bronze,40,
1984,Sarajevo,Skiing,"CHARVATOVA, Olga",TCH,Women,Downhill,Bronze,41,
1984,Sarajevo,Skiing,"JERIOVA, Kvetoslava",TCH,Women,4X5KM Relay,Silver,76,
1984,Sarajevo,Skiing,"PAULU, Blanka",TCH,Women,4X5KM Relay,Silver,77,
1984,Sarajevo,Skiing,"SCHVUBOVA, Dagmar",TCH,Women,4X5KM Relay,Silver,78,
1984,Sarajevo,Skiing,"SVOBODOVA, Gabriela",TCH,Women,4X5KM Relay,Silver,79,
1984,Sarajevo,Skiing,"JERIOVA, Kvetoslava",TCH,Women,5KM,Bronze,42,
1984,Sarajevo,Skiing,"PLOC, Pavel",TCH,Men,K120 Individual (90M),Bronze,43,
1984,Sarajevo,Biathlon,"BULIGINE, Sergei",URS,Men,4X7.5KM Relay,Gold,181,
1984,Sarajevo,Biathlon,"KACHKAROV, Yuri",URS,Men,4X7.5KM Relay,Gold,182,
1984,Sarajevo,Biathlon,"SHALNA, Alguimantas",URS,Men,4X7.5KM Relay,Gold,183,
1984,Sarajevo,Biathlon,"VASSILIEV, Dmitri",URS,Men,4X7.5KM Relay,Gold,184,
1984,Sarajevo,Bobsleigh,"ALEKSANDROV, Vladimir",URS,Men,Two-Man,Bronze,70,
1984,Sarajevo,Bobsleigh,"EKMANIS, Zintis",URS,Men,Two-Man,Bronze,71,
1984,Sarajevo,Ice Hockey,"BILJALETDINOV, Zinetula",URS,Men,Ice Hockey,Gold,185,
1984,Sarajevo,Ice Hockey,"CHEPELEV, Sergei",URS,Men,Ice Hockey,Gold,186,
1984,Sarajevo,Ice Hockey,"DROZDETSKI, Nikolai",URS,Men,Ice Hockey,Gold,187,
1984,Sarajevo,Ice Hockey,"FETISOV, Viacheslav",URS,Men,Ice Hockey,Gold,188,
1984,Sarajevo,Ice Hockey,"GERASIMOV, Aleksandr",URS,Men,Ice Hockey,Gold,189,
1984,Sarajevo,Ice Hockey,"KASATONOV, Aleksei",URS,Men,Ice Hockey,Gold,190,
